"Landscape","Transect","Plot.ID","Tree.ID","Scientific.Name","Taxon.Rank","Class","DBH","TT"
"SimForest","T18","T18_P2","T18_P2_1","Syzygium polyanthum","Species","C",9.1,10.4
"SimForest","T18","T18_P1","T18_P1_2","Syzygium polyanthum","Species","C",11.6,11.1
"SimForest","T18","T18_P3","T18_P3_3","Syzygium polyanthum","Species","C",11.7,12.6
"SimForest","T18","T18_P5","T18_P5_4","Syzygium polyanthum","Species","C",14.8,13.9
"SimForest","T18","T18_P4","T18_P4_5","Syzygium polyanthum","Species","C",10.3,11.9
"SimForest","T18","T18_P3","T18_P3_6","Syzygium polyanthum","Species","C",7.1,10
"SimForest","T18","T18_P5","T18_P5_7","Syzygium polyanthum","Species","A",36.7,29.9
"SimForest","T18","T18_P4","T18_P4_8","Syzygium polyanthum","Species","B",31.7,21.4
"SimForest","T18","T18_P5","T18_P5_9","Syzygium polyanthum","Species","C",12.9,12.9
"SimForest","T18","T18_P1","T18_P1_10","Syzygium polyanthum","Species","A",69.8,45.6
"SimForest","T18","T18_P1","T18_P1_11","Syzygium polyanthum","Species","C",14.2,14.9
"SimForest","T18","T18_P1","T18_P1_12","Syzygium polyanthum","Species","C",13,13
"SimForest","T18","T18_P3","T18_P3_13","Syzygium polyanthum","Species","C",9.7,9.9
"SimForest","T18","T18_P2","T18_P2_14","Syzygium polyanthum","Species","C",8.6,10.3
"SimForest","T18","T18_P3","T18_P3_1","Syzygium claviflorum","Species","C",13.3,12.4
"SimForest","T18","T18_P2","T18_P2_2","Syzygium claviflorum","Species","C",15.3,13
"SimForest","T18","T18_P3","T18_P3_3","Syzygium claviflorum","Species","C",15.5,15.6
"SimForest","T18","T18_P1","T18_P1_4","Syzygium claviflorum","Species","B",29.5,20.9
"SimForest","T18","T18_P3","T18_P3_1","Dacryodes rostrata","Species","C",11.8,11.8
"SimForest","T18","T18_P1","T18_P1_2","Dacryodes rostrata","Species","C",14.1,14.1
"SimForest","T18","T18_P2","T18_P2_3","Dacryodes rostrata","Species","C",14.9,13.2
"SimForest","T18","T18_P1","T18_P1_4","Dacryodes rostrata","Species","C",6.4,8.6
"SimForest","T18","T18_P3","T18_P3_5","Dacryodes rostrata","Species","C",15.7,15.6
"SimForest","T18","T18_P5","T18_P5_1","Diospyros macrophylla","Species","A",42.6,29
"SimForest","T18","T18_P1","T18_P1_1","Ficus benjamina","Species","A",44.8,30.8
"SimForest","T18","T18_P3","T18_P3_1","Artocarpus elasticus","Species","C",9.3,10.6
"SimForest","T18","T18_P3","T18_P3_2","Artocarpus elasticus","Species","A",48.1,31.5
"SimForest","T18","T18_P2","T18_P2_1","Durio zibethinus","Species","B",22.6,20.1
"SimForest","T18","T18_P4","T18_P4_2","Durio zibethinus","Species","A",36.7,24.1
"SimForest","T18","T18_P1","T18_P1_3","Durio zibethinus","Species","B",20.6,18.7
"SimForest","T18","T18_P2","T18_P2_4","Durio zibethinus","Species","C",12.2,11.7
"SimForest","T18","T18_P5","T18_P5_5","Durio zibethinus","Species","B",23.4,17.4
"SimForest","T18","T18_P3","T18_P3_6","Durio zibethinus","Species","B",22.8,17
"SimForest","T18","T18_P4","T18_P4_1","Koompassia excelsa","Species","C",15.2,14.2
"SimForest","T18","T18_P3","T18_P3_2","Koompassia excelsa","Species","C",12.9,13.4
"SimForest","T18","T18_P5","T18_P5_3","Koompassia excelsa","Species","C",11.2,12.2
"SimForest","T18","T18_P5","T18_P5_4","Koompassia excelsa","Species","C",8.5,10.1
"SimForest","T18","T18_P1","T18_P1_5","Koompassia excelsa","Species","A",61.5,38.6
"SimForest","T18","T18_P4","T18_P4_6","Koompassia excelsa","Species","C",13.5,12.6
"SimForest","T18","T18_P1","T18_P1_7","Koompassia excelsa","Species","B",23.1,20.7
"SimForest","T18","T18_P4","T18_P4_8","Koompassia excelsa","Species","B",19.6,17.8
"SimForest","T18","T18_P3","T18_P3_1","Dyera costulata","Species","C",11.4,11.9
"SimForest","T18","T18_P3","T18_P3_2","Dyera costulata","Species","C",15,13
"SimForest","T18","T18_P5","T18_P5_3","Dyera costulata","Species","C",12.9,13.7
"SimForest","T18","T18_P5","T18_P5_4","Dyera costulata","Species","B",31.1,22
"SimForest","T18","T18_P2","T18_P2_5","Dyera costulata","Species","C",11.5,11.3
"SimForest","T18","T18_P3","T18_P3_6","Dyera costulata","Species","B",23.6,17.3
"SimForest","T18","T18_P1","T18_P1_1","Palaquium rostratum","Species","C",10.7,10.8
"SimForest","T18","T18_P2","T18_P2_2","Palaquium rostratum","Species","B",28,23.6
"SimForest","T18","T18_P2","T18_P2_3","Palaquium rostratum","Species","C",10.9,12.4
"SimForest","T18","T18_P3","T18_P3_4","Palaquium rostratum","Species","C",14.5,14.9
"SimForest","T18","T18_P1","T18_P1_5","Palaquium rostratum","Species","C",13.9,13.6
"SimForest","T18","T18_P1","T18_P1_1","Santiria laevigata","Species","C",8.5,10
"SimForest","T18","T18_P1","T18_P1_2","Santiria laevigata","Species","B",24.4,21.4
"SimForest","T18","T18_P4","T18_P4_3","Santiria laevigata","Species","B",21.3,17.8
"SimForest","T18","T18_P5","T18_P5_4","Santiria laevigata","Species","B",18.7,15.6
"SimForest","T18","T18_P3","T18_P3_5","Santiria laevigata","Species","A",54.3,33
"SimForest","T18","T18_P1","T18_P1_6","Santiria laevigata","Species","C",15.8,13.2
"SimForest","T18","T18_P5","T18_P5_7","Santiria laevigata","Species","C",7.8,9.3
"SimForest","T18","T18_P3","T18_P3_8","Santiria laevigata","Species","C",9.8,10
"SimForest","T18","T18_P3","T18_P3_9","Santiria laevigata","Species","C",13.9,12.1
"SimForest","T18","T18_P1","T18_P1_10","Santiria laevigata","Species","A",70.8,44.2
"SimForest","T18","T18_P3","T18_P3_11","Santiria laevigata","Species","C",13.7,12.1
"SimForest","T18","T18_P4","T18_P4_12","Santiria laevigata","Species","B",27.7,19.2
"SimForest","T18","T18_P2","T18_P2_1","Aglaia argentea","Species","B",18.4,14.6
"SimForest","T18","T18_P4","T18_P4_2","Aglaia argentea","Species","B",29.7,22.1
"SimForest","T18","T18_P4","T18_P4_1","Knema laurina","Species","B",22.3,19.2
"SimForest","T18","T18_P4","T18_P4_2","Knema laurina","Species","C",13.2,12.8
"SimForest","T18","T18_P5","T18_P5_3","Knema laurina","Species","C",12.8,13.4
"SimForest","T18","T18_P1","T18_P1_1","Horsfieldia irya","Species","B",21.5,16.3
"SimForest","T18","T18_P1","T18_P1_2","Horsfieldia irya","Species","B",18.8,16.7
"SimForest","T18","T18_P2","T18_P2_3","Horsfieldia irya","Species","B",19.3,17.9
"SimForest","T18","T18_P1","T18_P1_4","Horsfieldia irya","Species","C",9.1,9.8
"SimForest","T18","T18_P1","T18_P1_5","Horsfieldia irya","Species","B",25.3,21.8
"SimForest","T18","T18_P1","T18_P1_6","Horsfieldia irya","Species","B",18.9,17.8
"SimForest","T18","T18_P1","T18_P1_7","Horsfieldia irya","Species","B",26.7,19.7
"SimForest","T18","T18_P5","T18_P5_8","Horsfieldia irya","Species","C",6.7,8.7
"SimForest","T18","T18_P2","T18_P2_9","Horsfieldia irya","Species","B",31.3,24.1
"SimForest","T18","T18_P4","T18_P4_1","Litsea firma","Species","A",42.3,33
"SimForest","T18","T18_P2","T18_P2_2","Litsea firma","Species","C",8.8,10.3
"SimForest","T18","T18_P5","T18_P5_3","Litsea firma","Species","A",40.7,27.5
"SimForest","T18","T18_P2","T18_P2_4","Litsea firma","Species","C",8.6,9.8
"SimForest","T18","T18_P1","T18_P1_5","Litsea firma","Species","B",31.2,23.2
"SimForest","T18","T18_P4","T18_P4_1","Baccaurea macrocarpa","Species","A",71,43.5
"SimForest","T18","T18_P2","T18_P2_2","Baccaurea macrocarpa","Species","B",27.3,21.4
"SimForest","T18","T18_P2","T18_P2_3","Baccaurea macrocarpa","Species","C",7.2,8.9
"SimForest","T18","T18_P5","T18_P5_4","Baccaurea macrocarpa","Species","C",9.6,11.6
"SimForest","T18","T18_P3","T18_P3_5","Baccaurea macrocarpa","Species","C",14.8,15.3
"SimForest","T18","T18_P5","T18_P5_6","Baccaurea macrocarpa","Species","B",26.3,19.6
"SimForest","T18","T18_P4","T18_P4_7","Baccaurea macrocarpa","Species","C",15.5,13.7
"SimForest","T18","T18_P3","T18_P3_8","Baccaurea macrocarpa","Species","C",6.9,9.6
"SimForest","T18","T18_P2","T18_P2_1","Garcinia parvifolia","Species","C",11.2,11.7
"SimForest","T18","T18_P4","T18_P4_2","Garcinia parvifolia","Species","C",11.5,12.6
"SimForest","T18","T18_P4","T18_P4_3","Garcinia parvifolia","Species","A",65.9,49.1
"SimForest","T18","T18_P3","T18_P3_4","Garcinia parvifolia","Species","A",56,43.6
"SimForest","T18","T18_P5","T18_P5_1","Alstonia scholaris","Species","B",26.8,20
"SimForest","T18","T18_P3","T18_P3_2","Alstonia scholaris","Species","C",10.4,12.2
"SimForest","T18","T18_P4","T18_P4_3","Alstonia scholaris","Species","B",19.7,16.5
"SimForest","T18","T18_P1","T18_P1_4","Alstonia scholaris","Species","B",31.6,23.6
"SimForest","T18","T18_P4","T18_P4_1","Calophyllum inophyllum","Species","A",37.5,25.5
"SimForest","T18","T18_P1","T18_P1_2","Calophyllum inophyllum","Species","C",11.3,10.9
"SimForest","T18","T18_P4","T18_P4_3","Calophyllum inophyllum","Species","C",9.3,10.4
"SimForest","T18","T18_P2","T18_P2_4","Calophyllum inophyllum","Species","C",15.7,15
"SimForest","T18","T18_P5","T18_P5_5","Calophyllum inophyllum","Species","C",9.1,10.2
"SimForest","T18","T18_P3","T18_P3_6","Calophyllum inophyllum","Species","C",11.5,11.7
"SimForest","T18","T18_P4","T18_P4_7","Calophyllum inophyllum","Species","C",6.5,8.8
"SimForest","T18","T18_P4","T18_P4_8","Calophyllum inophyllum","Species","A",64.9,42.4
"SimForest","T18","T18_P2","T18_P2_9","Calophyllum inophyllum","Species","C",11.2,11.3
"SimForest","T18","T18_P5","T18_P5_10","Calophyllum inophyllum","Species","C",12.3,13.1
"SimForest","T18","T18_P2","T18_P2_1","Elateriospermum tapos","Species","A",58.7,45.4
"SimForest","T18","T18_P4","T18_P4_2","Elateriospermum tapos","Species","A",36.8,28.7
"SimForest","T18","T18_P2","T18_P2_3","Elateriospermum tapos","Species","C",15.5,13.6
"SimForest","T18","T18_P2","T18_P2_4","Elateriospermum tapos","Species","C",10.4,11.1
"SimForest","T18","T18_P5","T18_P5_5","Elateriospermum tapos","Species","A",61.5,41.2
"SimForest","T18","T18_P1","T18_P1_6","Elateriospermum tapos","Species","C",16,13.7
"SimForest","T18","T18_P2","T18_P2_1","Eusideroxylon zwageri","Species","C",7.6,9.1
"SimForest","T18","T18_P3","T18_P3_2","Eusideroxylon zwageri","Species","C",11,10.5
"SimForest","T18","T18_P4","T18_P4_3","Eusideroxylon zwageri","Species","B",28.7,23.9
"SimForest","T18","T18_P5","T18_P5_4","Eusideroxylon zwageri","Species","C",14.5,12.5
"SimForest","T18","T18_P1","T18_P1_1","Intsia palembanica","Species","C",7.2,9.6
"SimForest","T18","T18_P3","T18_P3_2","Intsia palembanica","Species","B",18,14.1
"SimForest","T18","T18_P5","T18_P5_1","Macaranga gigantea","Species","A",47.8,35.2
"SimForest","T18","T18_P2","T18_P2_2","Macaranga gigantea","Species","B",24.6,17.8
"SimForest","T18","T18_P4","T18_P4_1","Mallotus paniculatus","Species","A",41.3,26.8
"SimForest","T18","T18_P4","T18_P4_2","Mallotus paniculatus","Species","A",53.5,34.9
"SimForest","T18","T18_P1","T18_P1_3","Mallotus paniculatus","Species","A",48.1,33.8
"SimForest","T18","T18_P5","T18_P5_4","Mallotus paniculatus","Species","A",67.3,40.9
"SimForest","T18","T18_P1","T18_P1_5","Mallotus paniculatus","Species","B",22.3,19.6
"SimForest","T18","T18_P5","T18_P5_6","Mallotus paniculatus","Species","C",10.5,11.4
"SimForest","T18","T18_P4","T18_P4_7","Mallotus paniculatus","Species","C",9.8,10
"SimForest","T18","T18_P5","T18_P5_8","Mallotus paniculatus","Species","C",14.8,14.6
"SimForest","T18","T18_P4","T18_P4_9","Mallotus paniculatus","Species","B",18.4,15.2
"SimForest","T18","T18_P5","T18_P5_1","Nephelium lappaceum","Species","C",13,14
"SimForest","T18","T18_P2","T18_P2_2","Nephelium lappaceum","Species","C",6.8,8.6
"SimForest","T18","T18_P1","T18_P1_3","Nephelium lappaceum","Species","A",70.1,40.6
"SimForest","T18","T18_P1","T18_P1_4","Nephelium lappaceum","Species","C",7.2,8.8
"SimForest","T18","T18_P1","T18_P1_1","Parkia speciosa","Species","C",15,13
"SimForest","T18","T18_P1","T18_P1_2","Parkia speciosa","Species","B",19.7,18
"SimForest","T18","T18_P5","T18_P5_3","Parkia speciosa","Species","B",24.4,20.9
"SimForest","T18","T18_P5","T18_P5_4","Parkia speciosa","Species","C",8.2,10.2
"SimForest","T18","T18_P4","T18_P4_5","Parkia speciosa","Species","C",10.6,12.1
"SimForest","T18","T18_P1","T18_P1_6","Parkia speciosa","Species","C",7.4,9.8
"SimForest","T18","T18_P5","T18_P5_7","Parkia speciosa","Species","C",11.1,12.6
"SimForest","T18","T18_P3","T18_P3_1","Vatica rassak","Species","C",12.4,11.6
"SimForest","T18","T18_P2","T18_P2_2","Vatica rassak","Species","A",62.1,38.3
"SimForest","T18","T18_P2","T18_P2_3","Vatica rassak","Species","B",18.9,17.1
"SimForest","T18","T18_P3","T18_P3_4","Vatica rassak","Species","C",7.1,8.9
"SimForest","T18","T18_P5","T18_P5_5","Vatica rassak","Species","B",25.3,22.4
"SimForest","T18","T18_P5","T18_P5_6","Vatica rassak","Species","B",18.2,16.6
"SimForest","T18","T18_P4","T18_P4_7","Vatica rassak","Species","B",23.5,18.3
"SimForest","T18","T18_P2","T18_P2_8","Vatica rassak","Species","C",14,13.9
"SimForest","T19","T19_P1","T19_P1_1","Shorea leprosula","Species","C",8,10.1
"SimForest","T19","T19_P5","T19_P5_2","Shorea leprosula","Species","C",13.2,13.3
"SimForest","T19","T19_P3","T19_P3_1","Shorea parvifolia","Species","B",28.1,22.7
"SimForest","T19","T19_P1","T19_P1_1","Shorea acuminata","Species","C",12.7,13.1
"SimForest","T19","T19_P2","T19_P2_2","Shorea acuminata","Species","C",7.6,9.4
"SimForest","T19","T19_P3","T19_P3_3","Shorea acuminata","Species","B",27.4,19.5
"SimForest","T19","T19_P4","T19_P4_4","Shorea acuminata","Species","C",12,13.4
"SimForest","T19","T19_P4","T19_P4_5","Shorea acuminata","Species","C",8.4,10.3
"SimForest","T19","T19_P5","T19_P5_1","Dipterocarpus alatus","Species","B",25.3,21.6
"SimForest","T19","T19_P1","T19_P1_2","Dipterocarpus alatus","Species","C",10.2,11.7
"SimForest","T19","T19_P5","T19_P5_3","Dipterocarpus alatus","Species","C",8.7,10.6
"SimForest","T19","T19_P3","T19_P3_1","Dipterocarpus caudatus","Species","B",28.1,23.9
"SimForest","T19","T19_P3","T19_P3_1","Hopea nervosa","Species","C",11.6,12
"SimForest","T19","T19_P5","T19_P5_1","Dryobalanops aromatica","Species","A",65.1,37.6
"SimForest","T19","T19_P4","T19_P4_2","Dryobalanops aromatica","Species","C",13.8,12.5
"SimForest","T19","T19_P5","T19_P5_1","Syzygium claviflorum","Species","B",24.7,18
"SimForest","T19","T19_P2","T19_P2_1","Dacryodes rostrata","Species","C",11,11.3
"SimForest","T19","T19_P2","T19_P2_2","Dacryodes rostrata","Species","C",8.6,10
"SimForest","T19","T19_P4","T19_P4_3","Dacryodes rostrata","Species","B",21,17.9
"SimForest","T19","T19_P2","T19_P2_4","Dacryodes rostrata","Species","C",14.1,13
"SimForest","T19","T19_P1","T19_P1_5","Dacryodes rostrata","Species","C",9.6,10.2
"SimForest","T19","T19_P4","T19_P4_6","Dacryodes rostrata","Species","C",6.9,8.5
"SimForest","T19","T19_P4","T19_P4_7","Dacryodes rostrata","Species","A",58.2,37
"SimForest","T19","T19_P2","T19_P2_8","Dacryodes rostrata","Species","C",14.8,13.3
"SimForest","T19","T19_P5","T19_P5_1","Diospyros macrophylla","Species","C",13.2,11.9
"SimForest","T19","T19_P4","T19_P4_2","Diospyros macrophylla","Species","C",14.5,12.4
"SimForest","T19","T19_P4","T19_P4_1","Ficus benjamina","Species","A",69,53.1
"SimForest","T19","T19_P5","T19_P5_1","Ficus variegata","Species","C",6.1,8.9
"SimForest","T19","T19_P2","T19_P2_1","Durio zibethinus","Species","C",13.4,14.2
"SimForest","T19","T19_P3","T19_P3_2","Durio zibethinus","Species","C",11.4,11.1
"SimForest","T19","T19_P1","T19_P1_3","Durio zibethinus","Species","B",17,16.4
"SimForest","T19","T19_P2","T19_P2_4","Durio zibethinus","Species","A",58.5,40.8
"SimForest","T19","T19_P1","T19_P1_5","Durio zibethinus","Species","B",24.4,21.1
"SimForest","T19","T19_P3","T19_P3_1","Koompassia excelsa","Species","C",12.6,13.2
"SimForest","T19","T19_P5","T19_P5_2","Koompassia excelsa","Species","C",15,14.5
"SimForest","T19","T19_P1","T19_P1_3","Koompassia excelsa","Species","C",7.7,9.4
"SimForest","T19","T19_P3","T19_P3_4","Koompassia excelsa","Species","C",9.2,11
"SimForest","T19","T19_P5","T19_P5_5","Koompassia excelsa","Species","C",10.7,11
"SimForest","T19","T19_P4","T19_P4_1","Dyera costulata","Species","C",7.5,8.8
"SimForest","T19","T19_P5","T19_P5_2","Dyera costulata","Species","C",5.8,8.2
"SimForest","T19","T19_P2","T19_P2_3","Dyera costulata","Species","B",27.8,20
"SimForest","T19","T19_P2","T19_P2_1","Palaquium rostratum","Species","C",11.2,11.1
"SimForest","T19","T19_P5","T19_P5_1","Santiria laevigata","Species","C",10.7,11.6
"SimForest","T19","T19_P1","T19_P1_1","Aglaia argentea","Species","B",25.2,21.1
"SimForest","T19","T19_P3","T19_P3_1","Knema laurina","Species","B",28.8,20.3
"SimForest","T19","T19_P5","T19_P5_2","Knema laurina","Species","C",14.5,14.5
"SimForest","T19","T19_P3","T19_P3_3","Knema laurina","Species","C",14.1,12.8
"SimForest","T19","T19_P2","T19_P2_1","Horsfieldia irya","Species","C",6.2,9.1
"SimForest","T19","T19_P1","T19_P1_2","Horsfieldia irya","Species","C",8.9,9.5
"SimForest","T19","T19_P2","T19_P2_3","Horsfieldia irya","Species","C",6.7,8.8
"SimForest","T19","T19_P1","T19_P1_4","Horsfieldia irya","Species","B",19.1,17.9
"SimForest","T19","T19_P2","T19_P2_1","Litsea firma","Species","C",13.1,11.8
"SimForest","T19","T19_P5","T19_P5_2","Litsea firma","Species","A",46,28.5
"SimForest","T19","T19_P1","T19_P1_3","Litsea firma","Species","C",14.7,15.2
"SimForest","T19","T19_P4","T19_P4_4","Litsea firma","Species","C",6.3,9.3
"SimForest","T19","T19_P4","T19_P4_5","Litsea firma","Species","A",68.4,39.5
"SimForest","T19","T19_P2","T19_P2_1","Baccaurea macrocarpa","Species","C",14.5,14
"SimForest","T19","T19_P1","T19_P1_2","Baccaurea macrocarpa","Species","C",14.5,14.6
"SimForest","T19","T19_P2","T19_P2_3","Baccaurea macrocarpa","Species","C",6,8.9
"SimForest","T19","T19_P3","T19_P3_4","Baccaurea macrocarpa","Species","A",71.7,43.7
"SimForest","T19","T19_P5","T19_P5_5","Baccaurea macrocarpa","Species","C",13.5,12.6
"SimForest","T19","T19_P3","T19_P3_6","Baccaurea macrocarpa","Species","C",8,9.3
"SimForest","T19","T19_P5","T19_P5_1","Garcinia parvifolia","Species","C",10.2,11.7
"SimForest","T19","T19_P5","T19_P5_2","Garcinia parvifolia","Species","C",10.2,12
"SimForest","T19","T19_P1","T19_P1_3","Garcinia parvifolia","Species","A",45.5,35.5
"SimForest","T19","T19_P3","T19_P3_1","Alstonia scholaris","Species","C",11.4,12
"SimForest","T19","T19_P4","T19_P4_1","Calophyllum inophyllum","Species","C",7.4,9.2
"SimForest","T19","T19_P2","T19_P2_2","Calophyllum inophyllum","Species","B",27.6,23.8
"SimForest","T19","T19_P4","T19_P4_1","Elateriospermum tapos","Species","C",14.4,14.6
"SimForest","T19","T19_P5","T19_P5_2","Elateriospermum tapos","Species","C",8.5,10
"SimForest","T19","T19_P3","T19_P3_3","Elateriospermum tapos","Species","A",35.3,26.7
"SimForest","T19","T19_P1","T19_P1_4","Elateriospermum tapos","Species","A",70.6,43.4
"SimForest","T19","T19_P4","T19_P4_1","Eusideroxylon zwageri","Species","B",18.1,14.6
"SimForest","T19","T19_P1","T19_P1_2","Eusideroxylon zwageri","Species","B",22.2,17.8
"SimForest","T19","T19_P5","T19_P5_3","Eusideroxylon zwageri","Species","B",23.7,17.6
"SimForest","T19","T19_P5","T19_P5_4","Eusideroxylon zwageri","Species","A",38.2,31.4
"SimForest","T19","T19_P5","T19_P5_5","Eusideroxylon zwageri","Species","B",20.9,19
"SimForest","T19","T19_P3","T19_P3_1","Macaranga gigantea","Species","B",22.5,18.9
"SimForest","T19","T19_P4","T19_P4_1","Mallotus paniculatus","Species","B",20,18
"SimForest","T19","T19_P4","T19_P4_2","Mallotus paniculatus","Species","C",9,9.8
"SimForest","T19","T19_P3","T19_P3_3","Mallotus paniculatus","Species","B",26.5,19.3
"SimForest","T19","T19_P1","T19_P1_4","Mallotus paniculatus","Species","B",19.4,15.4
"SimForest","T19","T19_P3","T19_P3_1","Parkia speciosa","Species","A",36.8,25
"SimForest","T19","T19_P4","T19_P4_2","Parkia speciosa","Species","B",17.7,14.9
"SimForest","T19","T19_P3","T19_P3_3","Parkia speciosa","Species","C",11.6,12.7
"SimForest","T19","T19_P4","T19_P4_4","Parkia speciosa","Species","C",8.8,9.8
"SimForest","T19","T19_P5","T19_P5_1","Vatica rassak","Species","B",22.3,19
"SimForest","T19","T19_P5","T19_P5_2","Vatica rassak","Species","A",46.6,35.7
"SimForest","T20","T20_P4","T20_P4_1","Shorea leprosula","Species","C",8.1,10.6
"SimForest","T20","T20_P1","T20_P1_2","Shorea leprosula","Species","A",36.9,24.9
"SimForest","T20","T20_P2","T20_P2_3","Shorea leprosula","Species","C",15.1,12.6
"SimForest","T20","T20_P3","T20_P3_4","Shorea leprosula","Species","B",26.6,19.3
"SimForest","T20","T20_P3","T20_P3_5","Shorea leprosula","Species","B",27.3,22.1
"SimForest","T20","T20_P1","T20_P1_1","Shorea parvifolia","Species","C",10.9,11.9
